directorio,secuencia_p,orden,fex_per,ide16,ide5,ide14__1,ide14__2,ide14__3,ide14__4,ide14__5,ide14__6,ide14_2,ide14_3,ide15__1,ide15__2,ide15__3,ide15__4,ide15__5,ide15__6,ide15__7,ide15__8,ide9,ch5__1,ch5__2,ch5__3,ch5__4,ch5__5,ch5__6,ch5__7,ch5__8,ch6,estado,mpio,sm1,sm2,sm3,sm4,sm14,mi27,mi27_1,sm5,sm6,sm7,sm8,sm15,sm16__1,sm16__2,sm16__3,sm16__4,sm16__5,sm16__6,sm17,sd1,ml17,ml18,ml20,sd2,sd3,sd4,sd5,ml21,ml15,ml16__1,ml16__2,ml16__3,ml16__4,ml16__5,ml16__6,ml16__7,ml32__1,ml32__2,ml32__3,ml32__4,ml32__5,ml32__6,ml32__7,ml32__8,ml5,ml6,ml7,ml3_19,ml3_18,ml31,ir7,pd1,pd2,pd3__1,pd3__2,pd3__3,pd3__4,pd3__5,pd3__6,pd3__7,pd3__8,pd3__9,pd3__10,pd3__11,pd4,pd5,pd6,pd7,ide10
7790968,1,1,223.7443355170267,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,2,0,0,0,0,1,0,0,0,1,20,2015,2019,8,2019,8,1,2,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,24.0,2,2,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,1,2
7790968,1,2,273.8989680535255,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,1,0,0,0,0,1,0,0,0,1,14,1408,2020,7,2020,7,1,2,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,3.0,2.0,1.0,54.0,2,2,2,,,,,,,,,,,,,2,3,4,4,2
7790968,1,3,223.7443355170267,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,2.0,,,,,,,,,2,0,1,0,0,0,0,0,0,2,14,1408,2022,10,2022,10,5,2,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,5,1
7790968,1,7,273.8989680535255,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,2.0,,,,,,,,,1,0,0,1,0,0,0,0,0,1,20,2015,2022,11,2022,11,1,2,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,54.0,2,2,2,,,,,,,,,,,,,2,3,4,2,1
7791051,1,1,164.986810962848,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,1,0,0,0,0,0,1,0,0,1,14,1403,2020,8,2020,8,6,4,,2,4,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,2.0,,2,2,,,6,2,,,,,,,,,,,,,,,,1,5.0,1.0,2.0,60.0,1,2,2,,,,,,,,,,,,,2,4,4,11,1
7791285,1,1,142.9324705376138,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,0,0,0,1,1,0,0,0,2,4,407,2022,4,2022,11,6,1,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,1,1,2.0,6.0,4,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,40.0,1,2,2,,,,,,,,,,,,,1,2,1,6,2
7791483,1,5,74.64113240513984,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,2,25,2513,2020,13,2020,13,6,2,,1,4,,,2,,,,,,,2,2,2,,2.0,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,40.0,2,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,4,4,2
7791539,1,1,74.64113240513984,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,3,25,2513,2020,9,2020,9,2,2,,1,1,1.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,1.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,9.0,1.0,80.0,1,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3,4,2
7791597,1,1,806.2300631955842,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,1.0,,,,,,,,,1,0,1,0,0,0,0,0,0,3,1,101,2018,1,2018,1,4,1,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,7,1
7791597,1,2,440.0422047112416,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,1.0,,,,,,,,,2,0,1,0,0,0,0,0,0,4,1,101,2020,1,2020,1,1,1,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,72.0,2,1,2,,,,,,,,,,,,,2,3,3,1,2
7791733,1,1,11.99643860529941,2,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,1,1,101,2020,11,2020,11,1,4,,1,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,20.0,1,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,11,2
7791737,1,1,11.99643860529941,2,,,,,,,,,,,,,,,,,,2,0,0,0,1,1,0,0,0,3,1,101,2016,11,2022,12,6,4,,1,4,,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,2.0,,1,1,1.0,,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,4.0,2.0,48.0,1,1,1,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,4,1,1,2
7792046,1,1,97.67596511923496,2,,,,,,,,,,,,,,,,,,2,0,0,1,0,1,1,0,0,2,25,2513,2020,4,2020,4,6,2,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,4,,,,,2,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3,2,1,2
7792046,1,4,97.67596511923496,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,2,25,2513,2023,2,2023,2,6,2,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,3,1,1.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,2,3,1,3
7792046,1,6,167.7813025388027,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2020.0,4.0,,,,,,,,,1,0,1,1,0,0,1,0,0,1,25,2513,2019,7,2019,7,6,2,,2,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,1,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,1,1
7792275,1,3,7.231292348958982,1,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,2.0,,,,,,,,,2,0,1,1,0,1,0,0,0,4,25,2513,2022,12,2022,12,6,2,,1,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,1,1,1,1
7792397,1,1,20.3409826696925,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,0,2,25,2513,2019,7,2019,7,5,2,,1,4,,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,30.0,1,2,2,,,,,,,,,,,,,1,4,1,4,2
7792397,1,2,20.3409826696925,2,,,,,,,,,,,,,,,,,,2,0,1,0,0,1,0,0,0,3,25,2513,2019,7,2019,7,6,2,,1,1,4.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,3,1,4,1
7792401,1,1,20.3409826696925,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,12.0,,,,,,,,,2,0,0,0,0,1,0,0,0,3,25,2513,2021,10,2021,10,6,2,,2,1,4.0,,1,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,1.0,,3,2,,,4,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,55.0,1,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4,4,7,2
7792579,1,1,54.12210618163733,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,0,1,21,2123,2023,8,2023,8,6,4,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,1,4.0,2.0,1.0,48.0,1,2,2,,,,,,,,,,,,,2,3,1,10,1
7792606,1,3,16.97316911663085,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,2,21,2104,2023,3,2023,1,1,4,,2,4,,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,2,,2.0,2,2,,,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,5.0,1.0,50.0,2,2,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,3,1,3,2
7792678,1,1,16.97316911663085,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,0,0,1,0,1,0,0,0,1,4,407,2020,12,2025,1,6,1,,2,1,4.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1,2,2,,9.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,36.0,1,1,2,,,,,,,,,,,,,2,2,1,6,2
7792678,1,2,19.60486139247121,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2.0,,,,,,,,,1,0,0,1,0,0,1,0,0,1,4,407,2023,3,2023,3,6,1,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,,9.0,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,48.0,2,1,2,,,,,,,,,,,,,2,2,4,10,1
7792678,1,4,16.97316911663085,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,1,0,0,1,0,0,1,4,407,2022,12,2025,1,6,1,,2,1,4.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1,2,2,,2.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,5.0,1.0,60.0,2,2,2,,,,,,,,,,,,,2,2,1,6,2
7792697,1,1,25.98679748264872,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,0,0,1,1,0,0,2,1,101,2019,13,2019,13,6,4,,1,4,,,1,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,50.0,2,2,2,,,,,,,,,,,,,1,2,1,10,2
7792697,1,2,25.98679748264872,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,9.0,,,,,,,,,2,0,1,1,0,0,1,0,0,2,1,101,2019,13,2019,13,5,4,,1,1,7.0,,2,,,,,,,2,1,1,2.0,,2,2,,,2,2,,,,,,,,,,,,,,,,3,,,,,1,2,2,,,,,,,,,,,,,2,4,4,10,2
7792697,1,4,25.98679748264872,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,5.0,,,,,,,,,2,0,1,1,0,0,1,0,0,2,1,101,2019,13,2019,13,5,4,,1,4,,,2,,,,,,,2,1,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,4,4,11,1
7793326,1,2,114.6577522713647,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,0,0,0,3,13,1314,2021,12,2021,12,6,2,,1,1,5.0,,2,,,,,,,2,1,2,,2.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,3,7,2
7793344,1,1,114.6577522713647,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,3,1,101,2019,13,2019,13,1,2,,2,1,5.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,1,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,3,4,2
7793344,1,3,114.6577522713647,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,6.0,,,,,,,,,2,0,1,1,0,1,1,0,0,3,1,101,2019,11,2019,11,3,2,,2,1,8.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,3,,,,,1,2,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,2,3,4,1
7793953,1,1,26.33232082479997,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,11.0,,,,,,,,,2,0,1,1,0,0,0,0,0,1,14,1403,2019,9,2023,4,6,4,,1,4,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,1,2,,,3,2,,,,,,,,,,,,,,,,1,5.0,1.0,2.0,48.0,1,2,2,,,,,,,,,,,,,2,2,4,11,2
7794158,1,1,6.784890615216161,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,2,0,0,0,1,1,1,0,0,2,3,303,2022,7,2022,7,6,4,,3,1,4.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,2,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,42.0,2,2,2,,,,,,,,,,,,,1,2,3,7,2
7794158,1,2,7.006511305480269,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,0,1,1,1,0,0,2,3,303,2022,7,2022,7,6,4,,1,1,4.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,2,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,40.0,2,2,2,,,,,,,,,,,,,1,2,3,7,2
7794158,1,3,6.784890615216161,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,2,0,1,0,1,1,0,0,0,3,3,303,2022,7,2022,7,6,4,,1,1,4.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,2,2,7,1
7794158,1,4,9.971366434837014,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,0,1,1,1,0,0,3,3,303,2022,7,2022,7,6,4,,1,1,4.0,,1,0.0,1.0,0.0,1.0,1.0,0.0,2,2,1,1.0,,2,2,,,2,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,40.0,2,1,2,,,,,,,,,,,,,1,1,3,7,2
7794171,1,1,6.784890615216161,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,1,0,0,0,2,3,307,2019,5,2019,5,6,4,,1,1,4.0,,1,1.0,1.0,1.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,2.0,2.0,40.0,2,1,2,,,,,,,,,,,,,1,1,4,7,2
7794301,1,1,32.91579092004323,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,5,504,2019,12,2019,12,1,1,,2,1,5.0,,2,,,,,,,2,1,2,,2.0,2,1,2.0,4.0,1,2,,,,,,,,,,,,,,,,1,4.0,9.0,1.0,48.0,2,2,2,,,,,,,,,,,,,2,3,4,5,2
7794421,1,5,54.12210618163733,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,0,2,21,2123,2021,3,2021,3,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,1,2,2,,,,,,,,,,,,,1,3,1,2,3
7794433,1,2,54.12210618163733,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,2,21,2109,2023,4,2023,4,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,60.0,1,2,2,,,,,,,,,,,,,2,3,1,2,2
7794472,1,1,16.97316911663085,3,,,,,,,,,,,,,,,,,,2,0,1,0,0,1,0,0,0,3,1,101,2020,13,2020,13,6,4,,1,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,2.0,2.0,2.0,48.0,1,1,2,,,,,,,,,,,,,2,3,1,5,2
7794472,1,4,16.97316911663085,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,1,1,101,2020,13,2020,13,2,4,,1,1,1.0,,1,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,2.0,,2,2,,,1,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,3,1,4,3
7794555,1,1,228.6687197461483,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,1,0,0,0,1,1,0,0,0,2,15,1501,2018,10,2018,10,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,3,1,1.0,,2,2,,,2,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,77.0,1,2,2,,,,,,,,,,,,,1,3,1,4,2
7794555,1,2,174.3563341651072,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,0,0,0,1,1,0,0,0,2,15,1501,2018,12,2024,10,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,1,1.0,,4,2,,,,,,,,,,,,,,,,4,,,,,1,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,2
7794584,1,1,42.08959087767803,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2024.0,5.0,,,,,,,,,1,0,0,0,1,0,1,0,0,2,17,1708,2022,13,2022,13,6,4,,1,1,8.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,2.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,1.0,2.0,66.0,1,2,2,,,,,,,,,,,,,1,2,1,7,1
7794584,1,2,45.87862778129043,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2024.0,5.0,,,,,,,,,2,0,0,1,1,0,0,0,0,2,17,1708,2022,13,2022,13,6,4,,1,1,4.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,4,2,,9.0,2,2,,,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1,5.0,1.0,1.0,66.0,1,2,2,,,,,,,,,,,,,2,1,1,2,1
7794584,1,3,42.08959087767803,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,3,17,1708,2022,13,2022,13,6,4,,1,1,8.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,1.0,1.0,66.0,2,2,2,,,,,,,,,,,,,1,2,1,7,1
7794584,1,4,42.08959087767803,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,3,17,1708,2022,11,2022,11,6,4,,1,1,4.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,1.0,1.0,66.0,2,2,2,,,,,,,,,,,,,1,2,1,7,1
7794584,1,5,42.08959087767803,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,3,17,1708,2022,13,2022,13,6,4,,1,1,8.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,2,,9.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,1.0,1.0,66.0,2,2,2,,,,,,,,,,,,,1,1,1,7,2
7794587,1,1,45.87862778129043,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,3,6,603,2018,4,2018,4,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4.0,1.0,1.0,60.0,2,2,1,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2
7794587,1,4,45.87862778129043,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,1,0,1,6,603,2019,4,2019,4,6,4,,1,1,8.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,3,2,,2.0,2,1,2.0,5.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,1.0,1.0,60.0,2,2,1,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,2
7794624,1,1,251.0726901743009,3,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,2,1,101,2017,13,2017,13,6,4,,1,1,4.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,2.0,,1,2,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,2,,,,,2,2,2,,,,,,,,,,,,,1,2,1,7,2
7794624,1,2,45.87862778129043,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,0,0,0,2,15,1501,2017,13,2017,13,6,4,,1,1,4.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,3,2,,2.0,2,1,2.0,3.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,1.0,1.0,48.0,2,2,2,,,,,,,,,,,,,1,2,1,2,2
7794624,1,3,42.08959087767803,2,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,3,1,101,2018,13,2018,13,6,4,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,3.0,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,1,2,2,,,,,,,,,,,,,1,2,2,6,1
7794624,1,4,42.08959087767803,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0,,,,,,,,,1,0,1,1,0,0,0,0,0,3,1,101,2018,13,2018,13,6,4,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,9.0,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,1,2,2,,,,,,,,,,,,,1,2,1,6,1
7794631,1,2,45.87862778129043,2,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,0,0,0,2,16,1608,2019,11,2019,11,6,4,,1,1,8.0,,1,0.0,1.0,1.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,52.0,1,2,2,,,,,,,,,,,,,1,2,1,7,2
7794909,1,2,114.6577522713647,3,,,,,,,,,,,,,,,,,,2,0,0,0,1,1,1,0,0,3,23,2301,2019,8,2019,8,1,2,,1,1,1.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,1,4,4,2
7794909,1,3,114.6577522713647,3,,,,,,,,,,,,,,,,,,2,0,1,1,0,0,0,0,0,3,23,2301,2019,8,2019,8,6,2,,2,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,3,2,,,,,,,,,,,,,,,,3,,,,,1,2,2,,,,,,,,,,,,,2,1,1,2,1
7795370,1,2,228.6687197461483,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,1,0,0,0,1,0,0,0,1,2,6,606,2018,6,2018,6,6,1,,2,1,7.0,,2,,,,,,,2,1,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,9.0,1.0,48.0,2,2,2,,,,,,,,,,,,,2,1,3,11,2
